image_path,label
dataset/train_aug\FROM\aug_27.jpg,FROM
dataset/train_aug\FROM\aug_28.jpg,FROM
dataset/train_aug\FROM\aug_29.jpg,FROM
dataset/train_aug\FROM\aug_30.jpg,FROM
dataset/train_aug\FROM\aug_31.jpg,FROM
dataset/train_aug\FROM\aug_32.jpg,FROM
dataset/train_aug\FROM\aug_33.jpg,FROM
dataset/train_aug\FROM\aug_34.jpg,FROM
dataset/train_aug\FROM\aug_35.jpg,FROM
dataset/train_aug\FROM\aug_36.jpg,FROM
dataset/train_aug\FROM\aug_37.jpg,FROM
dataset/train_aug\FROM\aug_38.jpg,FROM
dataset/train_aug\FROM\aug_39.jpg,FROM
dataset/train_aug\FROM\aug_40.jpg,FROM
dataset/train_aug\FROM\aug_41.jpg,FROM
dataset/train_aug\FROM\aug_42.jpg,FROM
dataset/train_aug\FROM\aug_43.jpg,FROM
dataset/train_aug\FROM\aug_44.jpg,FROM
dataset/train_aug\FROM\aug_45.jpg,FROM
dataset/train_aug\FROM\aug_46.jpg,FROM
dataset/train_aug\FROM\aug_47.jpg,FROM
dataset/train_aug\FROM\aug_48.jpg,FROM
dataset/train_aug\FROM\aug_49.jpg,FROM
dataset/train_aug\GO\orig_GO (1).jpg,GO
dataset/train_aug\GO\orig_GO (2).jpg,GO
dataset/train_aug\GO\orig_GO (3).jpg,GO
dataset/train_aug\GO\orig_GO (4).jpg,GO
dataset/train_aug\GO\orig_GO (5).jpg,GO
dataset/train_aug\GO\orig_GO (7).jpg,GO
dataset/train_aug\GO\orig_GO (8).jpg,GO
dataset/train_aug\GO\aug_7.jpg,GO
dataset/train_aug\GO\aug_8.jpg,GO
dataset/train_aug\GO\aug_9.jpg,GO
dataset/train_aug\GO\aug_10.jpg,GO
dataset/train_aug\GO\aug_11.jpg,GO
dataset/train_aug\GO\aug_12.jpg,GO
dataset/train_aug\GO\aug_13.jpg,GO
dataset/train_aug\GO\aug_14.jpg,GO
dataset/train_aug\GO\aug_15.jpg,GO
dataset/train_aug\GO\aug_16.jpg,GO
dataset/train_aug\GO\aug_17.jpg,GO
dataset/train_aug\GO\aug_18.jpg,GO
dataset/train_aug\GO\aug_19.jpg,GO
dataset/train_aug\GO\aug_20.jpg,GO
dataset/train_aug\GO\aug_21.jpg,GO
dataset/train_aug\GO\aug_22.jpg,GO
dataset/train_aug\GO\aug_23.jpg,GO
dataset/train_aug\GO\aug_24.jpg,GO
dataset/train_aug\GO\aug_25.jpg,GO
dataset/train_aug\GO\aug_26.jpg,GO
dataset/train_aug\GO\aug_27.jpg,GO
dataset/train_aug\GO\aug_28.jpg,GO
dataset/train_aug\GO\aug_29.jpg,GO
dataset/train_aug\GO\aug_30.jpg,GO
dataset/train_aug\GO\aug_31.jpg,GO
dataset/train_aug\GO\aug_32.jpg,GO
dataset/train_aug\GO\aug_33.jpg,GO
dataset/train_aug\GO\aug_34.jpg,GO
dataset/train_aug\GO\aug_35.jpg,GO
dataset/train_aug\GO\aug_36.jpg,GO
dataset/train_aug\GO\aug_37.jpg,GO
dataset/train_aug\GO\aug_38.jpg,GO
dataset/train_aug\GO\aug_39.jpg,GO
dataset/train_aug\GO\aug_40.jpg,GO
dataset/train_aug\GO\aug_41.jpg,GO
dataset/train_aug\GO\aug_42.jpg,GO
dataset/train_aug\GO\aug_43.jpg,GO
dataset/train_aug\GO\aug_44.jpg,GO
dataset/train_aug\GO\aug_45.jpg,GO
dataset/train_aug\GO\aug_46.jpg,GO
dataset/train_aug\GO\aug_47.jpg,GO
dataset/train_aug\GO\aug_48.jpg,GO
dataset/train_aug\GO\aug_49.jpg,GO
dataset/train_aug\GOOD\orig_GOOD (1).jpg,GOOD
dataset/train_aug\GOOD\orig_GOOD (2).jpg,GOOD
dataset/train_aug\GOOD\orig_GOOD (3).jpg,GOOD
dataset/train_aug\GOOD\orig_GOOD (5).jpg,GOOD
dataset/train_aug\GOOD\orig_GOOD (7).jpg,GOOD
dataset/train_aug\GOOD\aug_5.jpg,GOOD
dataset/train_aug\GOOD\aug_6.jpg,GOOD
dataset/train_aug\GOOD\aug_7.jpg,GOOD
dataset/train_aug\GOOD\aug_8.jpg,GOOD
dataset/train_aug\GOOD\aug_9.jpg,GOOD
dataset/train_aug\GOOD\aug_10.jpg,GOOD
dataset/train_aug\GOOD\aug_11.jpg,GOOD
dataset/train_aug\GOOD\aug_12.jpg,GOOD
dataset/train_aug\GOOD\aug_13.jpg,GOOD
dataset/train_aug\GOOD\aug_14.jpg,GOOD
dataset/train_aug\GOOD\aug_15.jpg,GOOD
dataset/train_aug\GOOD\aug_16.jpg,GOOD
dataset/train_aug\GOOD\aug_17.jpg,GOOD
dataset/train_aug\GOOD\aug_18.jpg,GOOD
dataset/train_aug\GOOD\aug_19.jpg,GOOD
dataset/train_aug\GOOD\aug_20.jpg,GOOD
dataset/train_aug\GOOD\aug_21.jpg,GOOD
dataset/train_aug\GOOD\aug_22.jpg,GOOD
dataset/train_aug\GOOD\aug_23.jpg,GOOD
dataset/train_aug\GOOD\aug_24.jpg,GOOD
dataset/train_aug\GOOD\aug_25.jpg,GOOD
dataset/train_aug\GOOD\aug_26.jpg,GOOD
dataset/train_aug\GOOD\aug_27.jpg,GOOD
dataset/train_aug\GOOD\aug_28.jpg,GOOD
dataset/train_aug\GOOD\aug_29.jpg,GOOD
dataset/train_aug\GOOD\aug_30.jpg,GOOD
dataset/train_aug\GOOD\aug_31.jpg,GOOD
dataset/train_aug\GOOD\aug_32.jpg,GOOD
dataset/train_aug\GOOD\aug_33.jpg,GOOD
dataset/train_aug\GOOD\aug_34.jpg,GOOD
dataset/train_aug\GOOD\aug_35.jpg,GOOD
dataset/train_aug\GOOD\aug_36.jpg,GOOD
dataset/train_aug\GOOD\aug_37.jpg,GOOD
dataset/train_aug\GOOD\aug_38.jpg,GOOD
dataset/train_aug\GOOD\aug_39.jpg,GOOD
dataset/train_aug\GOOD\aug_40.jpg,GOOD
dataset/train_aug\GOOD\aug_41.jpg,GOOD
dataset/train_aug\GOOD\aug_42.jpg,GOOD
dataset/train_aug\GOOD\aug_43.jpg,GOOD
dataset/train_aug\GOOD\aug_44.jpg,GOOD
dataset/train_aug\GOOD\aug_45.jpg,GOOD
dataset/train_aug\GOOD\aug_46.jpg,GOOD
dataset/train_aug\GOOD\aug_47.jpg,GOOD
dataset/train_aug\GOOD\aug_48.jpg,GOOD
dataset/train_aug\GOOD\aug_49.jpg,GOOD
dataset/train_aug\GRATEFUL\orig_GRATEFUL (1).jpg,GRATEFUL
dataset/train_aug\GRATEFUL\orig_GRATEFUL (2).jpg,GRATEFUL
dataset/train_aug\GRATEFUL\orig_GRATEFUL (4).jpg,GRATEFUL
dataset/train_aug\GRATEFUL\orig_GRATEFUL.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_4.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_5.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_6.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_7.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_8.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_9.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_10.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_11.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_12.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_13.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_14.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_15.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_16.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_17.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_18.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_19.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_20.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_21.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_22.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_23.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_24.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_25.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_26.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_27.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_28.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_29.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_30.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_31.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_32.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_33.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_34.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_35.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_36.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_37.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_38.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_39.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_40.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_41.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_42.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_43.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_44.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_45.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_46.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_47.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_48.jpg,GRATEFUL
dataset/train_aug\GRATEFUL\aug_49.jpg,GRATEFUL
dataset/train_aug\HAD\orig_HAD (1).jpg,HAD
dataset/train_aug\HAD\orig_HAD (2).jpg,HAD
dataset/train_aug\HAD\orig_HAD (4).jpg,HAD
dataset/train_aug\HAD\aug_3.jpg,HAD
dataset/train_aug\HAD\aug_4.jpg,HAD
dataset/train_aug\HAD\aug_5.jpg,HAD
dataset/train_aug\HAD\aug_6.jpg,HAD
dataset/train_aug\HAD\aug_7.jpg,HAD
dataset/train_aug\HAD\aug_8.jpg,HAD
dataset/train_aug\HAD\aug_9.jpg,HAD
dataset/train_aug\HAD\aug_10.jpg,HAD
dataset/train_aug\HAD\aug_11.jpg,HAD
dataset/train_aug\HAD\aug_12.jpg,HAD
dataset/train_aug\HAD\aug_13.jpg,HAD
dataset/train_aug\HAD\aug_14.jpg,HAD
dataset/train_aug\HAD\aug_15.jpg,HAD
dataset/train_aug\HAD\aug_16.jpg,HAD
dataset/train_aug\HAD\aug_17.jpg,HAD
dataset/train_aug\HAD\aug_18.jpg,HAD
dataset/train_aug\HAD\aug_19.jpg,HAD
dataset/train_aug\HAD\aug_20.jpg,HAD
dataset/train_aug\HAD\aug_21.jpg,HAD
dataset/train_aug\HAD\aug_22.jpg,HAD
dataset/train_aug\HAD\aug_23.jpg,HAD
dataset/train_aug\HAD\aug_24.jpg,HAD
dataset/train_aug\HAD\aug_25.jpg,HAD
dataset/train_aug\HAD\aug_26.jpg,HAD
dataset/train_aug\HAD\aug_27.jpg,HAD
dataset/train_aug\HAD\aug_28.jpg,HAD
dataset/train_aug\HAD\aug_29.jpg,HAD
dataset/train_aug\HAD\aug_30.jpg,HAD
dataset/train_aug\HAD\aug_31.jpg,HAD
dataset/train_aug\HAD\aug_32.jpg,HAD
dataset/train_aug\HAD\aug_33.jpg,HAD
dataset/train_aug\HAD\aug_34.jpg,HAD
dataset/train_aug\HAD\aug_35.jpg,HAD
dataset/train_aug\HAD\aug_36.jpg,HAD
dataset/train_aug\HAD\aug_37.jpg,HAD
dataset/train_aug\HAD\aug_38.jpg,HAD
dataset/train_aug\HAD\aug_39.jpg,HAD
dataset/train_aug\HAD\aug_40.jpg,HAD
dataset/train_aug\HAD\aug_41.jpg,HAD
dataset/train_aug\HAD\aug_42.jpg,HAD
dataset/train_aug\HAD\aug_43.jpg,HAD
dataset/train_aug\HAD\aug_44.jpg,HAD
dataset/train_aug\HAD\aug_45.jpg,HAD
dataset/train_aug\HAD\aug_46.jpg,HAD
dataset/train_aug\HAD\aug_47.jpg,HAD
dataset/train_aug\HAD\aug_48.jpg,HAD
dataset/train_aug\HAD\aug_49.jpg,HAD
dataset/train_aug\HAPPENED\orig_HAPPENED (1).jpg,HAPPENED
dataset/train_aug\HAPPENED\orig_HAPPENED (3).jpg,HAPPENED
dataset/train_aug\HAPPENED\orig_HAPPENED (4).jpg,HAPPENED
dataset/train_aug\HAPPENED\orig_HAPPENED (5).jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_4.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_5.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_6.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_7.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_8.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_9.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_10.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_11.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_12.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_13.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_14.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_15.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_16.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_17.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_18.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_19.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_20.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_21.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_22.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_23.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_24.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_25.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_26.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_27.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_28.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_29.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_30.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_31.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_32.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_33.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_34.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_35.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_36.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_37.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_38.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_39.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_40.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_41.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_42.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_43.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_44.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_45.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_46.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_47.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_48.jpg,HAPPENED
dataset/train_aug\HAPPENED\aug_49.jpg,HAPPENED
dataset/train_aug\HAPPY\orig_HAPPY (1).jpg,HAPPY
dataset/train_aug\HAPPY\orig_HAPPY (2).jpg,HAPPY
dataset/train_aug\HAPPY\orig_HAPPY (4).jpg,HAPPY
dataset/train_aug\HAPPY\orig_HAPPY (5).jpg,HAPPY
dataset/train_aug\HAPPY\aug_4.jpg,HAPPY
dataset/train_aug\HAPPY\aug_5.jpg,HAPPY
dataset/train_aug\HAPPY\aug_6.jpg,HAPPY
dataset/train_aug\HAPPY\aug_7.jpg,HAPPY
dataset/train_aug\HAPPY\aug_8.jpg,HAPPY
dataset/train_aug\HAPPY\aug_9.jpg,HAPPY
dataset/train_aug\HAPPY\aug_10.jpg,HAPPY
dataset/train_aug\HAPPY\aug_11.jpg,HAPPY
dataset/train_aug\HAPPY\aug_12.jpg,HAPPY
dataset/train_aug\HAPPY\aug_13.jpg,HAPPY
dataset/train_aug\HAPPY\aug_14.jpg,HAPPY
dataset/train_aug\HAPPY\aug_15.jpg,HAPPY
dataset/train_aug\HAPPY\aug_16.jpg,HAPPY
dataset/train_aug\HAPPY\aug_17.jpg,HAPPY
dataset/train_aug\HAPPY\aug_18.jpg,HAPPY
dataset/train_aug\HAPPY\aug_19.jpg,HAPPY
dataset/train_aug\HAPPY\aug_20.jpg,HAPPY
dataset/train_aug\HAPPY\aug_21.jpg,HAPPY
dataset/train_aug\HAPPY\aug_22.jpg,HAPPY
dataset/train_aug\HAPPY\aug_23.jpg,HAPPY
dataset/train_aug\HAPPY\aug_24.jpg,HAPPY
dataset/train_aug\HAPPY\aug_25.jpg,HAPPY
dataset/train_aug\HAPPY\aug_26.jpg,HAPPY
dataset/train_aug\HAPPY\aug_27.jpg,HAPPY
dataset/train_aug\HAPPY\aug_28.jpg,HAPPY
dataset/train_aug\HAPPY\aug_29.jpg,HAPPY
dataset/train_aug\HAPPY\aug_30.jpg,HAPPY
dataset/train_aug\HAPPY\aug_31.jpg,HAPPY
dataset/train_aug\HAPPY\aug_32.jpg,HAPPY
dataset/train_aug\HAPPY\aug_33.jpg,HAPPY
dataset/train_aug\HAPPY\aug_34.jpg,HAPPY
dataset/train_aug\HAPPY\aug_35.jpg,HAPPY
dataset/train_aug\HAPPY\aug_36.jpg,HAPPY
dataset/train_aug\HAPPY\aug_37.jpg,HAPPY
dataset/train_aug\HAPPY\aug_38.jpg,HAPPY
dataset/train_aug\HAPPY\aug_39.jpg,HAPPY
dataset/train_aug\HAPPY\aug_40.jpg,HAPPY
dataset/train_aug\HAPPY\aug_41.jpg,HAPPY
dataset/train_aug\HAPPY\aug_42.jpg,HAPPY
dataset/train_aug\HAPPY\aug_43.jpg,HAPPY
dataset/train_aug\HAPPY\aug_44.jpg,HAPPY
dataset/train_aug\HAPPY\aug_45.jpg,HAPPY
dataset/train_aug\HAPPY\aug_46.jpg,HAPPY
dataset/train_aug\HAPPY\aug_47.jpg,HAPPY
dataset/train_aug\HAPPY\aug_48.jpg,HAPPY
dataset/train_aug\HAPPY\aug_49.jpg,HAPPY
dataset/train_aug\HEAR\orig_HEAR (1).jpg,HEAR
dataset/train_aug\HEAR\orig_HEAR (3).jpg,HEAR
dataset/train_aug\HEAR\orig_HEAR (4).jpg,HEAR
dataset/train_aug\HEAR\orig_HEAR (5).jpg,HEAR
dataset/train_aug\HEAR\orig_HEAR (6).jpg,HEAR
dataset/train_aug\HEAR\aug_5.jpg,HEAR
dataset/train_aug\HEAR\aug_6.jpg,HEAR
dataset/train_aug\HEAR\aug_7.jpg,HEAR
dataset/train_aug\HEAR\aug_8.jpg,HEAR
dataset/train_aug\HEAR\aug_9.jpg,HEAR
dataset/train_aug\HEAR\aug_10.jpg,HEAR
dataset/train_aug\HEAR\aug_11.jpg,HEAR
dataset/train_aug\HEAR\aug_12.jpg,HEAR
dataset/train_aug\HEAR\aug_13.jpg,HEAR
dataset/train_aug\HEAR\aug_14.jpg,HEAR
dataset/train_aug\HEAR\aug_15.jpg,HEAR
dataset/train_aug\HEAR\aug_16.jpg,HEAR
dataset/train_aug\HEAR\aug_17.jpg,HEAR
dataset/train_aug\HEAR\aug_18.jpg,HEAR
dataset/train_aug\HEAR\aug_19.jpg,HEAR
dataset/train_aug\HEAR\aug_20.jpg,HEAR
dataset/train_aug\HEAR\aug_21.jpg,HEAR
dataset/train_aug\HEAR\aug_22.jpg,HEAR
dataset/train_aug\HEAR\aug_23.jpg,HEAR
dataset/train_aug\HEAR\aug_24.jpg,HEAR
dataset/train_aug\HEAR\aug_25.jpg,HEAR
dataset/train_aug\HEAR\aug_26.jpg,HEAR
dataset/train_aug\HEAR\aug_27.jpg,HEAR
dataset/train_aug\HEAR\aug_28.jpg,HEAR
dataset/train_aug\HEAR\aug_29.jpg,HEAR
dataset/train_aug\HEAR\aug_30.jpg,HEAR
dataset/train_aug\HEAR\aug_31.jpg,HEAR
dataset/train_aug\HEAR\aug_32.jpg,HEAR
dataset/train_aug\HEAR\aug_33.jpg,HEAR
dataset/train_aug\HEAR\aug_34.jpg,HEAR
dataset/train_aug\HEAR\aug_35.jpg,HEAR
dataset/train_aug\HEAR\aug_36.jpg,HEAR
dataset/train_aug\HEAR\aug_37.jpg,HEAR
dataset/train_aug\HEAR\aug_38.jpg,HEAR
dataset/train_aug\HEAR\aug_39.jpg,HEAR
dataset/train_aug\HEAR\aug_40.jpg,HEAR
dataset/train_aug\HEAR\aug_41.jpg,HEAR
dataset/train_aug\HEAR\aug_42.jpg,HEAR
dataset/train_aug\HEAR\aug_43.jpg,HEAR
dataset/train_aug\HEAR\aug_44.jpg,HEAR
dataset/train_aug\HEAR\aug_45.jpg,HEAR
dataset/train_aug\HEAR\aug_46.jpg,HEAR
dataset/train_aug\HEAR\aug_47.jpg,HEAR
dataset/train_aug\HEAR\aug_48.jpg,HEAR
dataset/train_aug\HEAR\aug_49.jpg,HEAR
dataset/train_aug\HEART\orig_HEART (2).jpg,HEART
dataset/train_aug\HEART\orig_HEART (3).jpg,HEART
dataset/train_aug\HEART\orig_HEART (5).jpg,HEART
dataset/train_aug\HEART\orig_HEART (6).jpg,HEART
dataset/train_aug\HEART\aug_4.jpg,HEART
dataset/train_aug\HEART\aug_5.jpg,HEART
dataset/train_aug\HEART\aug_6.jpg,HEART
dataset/train_aug\HEART\aug_7.jpg,HEART
dataset/train_aug\HEART\aug_8.jpg,HEART
dataset/train_aug\HEART\aug_9.jpg,HEART
dataset/train_aug\HEART\aug_10.jpg,HEART
dataset/train_aug\HEART\aug_11.jpg,HEART
dataset/train_aug\HEART\aug_12.jpg,HEART
dataset/train_aug\HEART\aug_13.jpg,HEART
dataset/train_aug\HEART\aug_14.jpg,HEART
dataset/train_aug\HEART\aug_15.jpg,HEART
dataset/train_aug\HEART\aug_16.jpg,HEART
dataset/train_aug\HEART\aug_17.jpg,HEART
dataset/train_aug\HEART\aug_18.jpg,HEART
dataset/train_aug\HEART\aug_19.jpg,HEART
dataset/train_aug\HEART\aug_20.jpg,HEART
dataset/train_aug\HEART\aug_21.jpg,HEART
dataset/train_aug\HEART\aug_22.jpg,HEART
dataset/train_aug\HEART\aug_23.jpg,HEART
dataset/train_aug\HEART\aug_24.jpg,HEART
dataset/train_aug\HEART\aug_25.jpg,HEART
dataset/train_aug\HEART\aug_26.jpg,HEART
dataset/train_aug\HEART\aug_27.jpg,HEART
dataset/train_aug\HEART\aug_28.jpg,HEART
dataset/train_aug\HEART\aug_29.jpg,HEART
dataset/train_aug\HEART\aug_30.jpg,HEART
dataset/train_aug\HEART\aug_31.jpg,HEART
dataset/train_aug\HEART\aug_32.jpg,HEART
dataset/train_aug\HEART\aug_33.jpg,HEART
dataset/train_aug\HEART\aug_34.jpg,HEART
dataset/train_aug\HEART\aug_35.jpg,HEART
dataset/train_aug\HEART\aug_36.jpg,HEART
dataset/train_aug\HEART\aug_37.jpg,HEART
dataset/train_aug\HEART\aug_38.jpg,HEART
dataset/train_aug\HEART\aug_39.jpg,HEART
dataset/train_aug\HEART\aug_40.jpg,HEART
dataset/train_aug\HEART\aug_41.jpg,HEART
dataset/train_aug\HEART\aug_42.jpg,HEART
dataset/train_aug\HEART\aug_43.jpg,HEART
dataset/train_aug\HEART\aug_44.jpg,HEART
dataset/train_aug\HEART\aug_45.jpg,HEART
dataset/train_aug\HEART\aug_46.jpg,HEART
dataset/train_aug\HEART\aug_47.jpg,HEART
dataset/train_aug\HEART\aug_48.jpg,HEART
dataset/train_aug\HEART\aug_49.jpg,HEART
dataset/train_aug\HELLO_HI\orig_HELLO HI-2.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\orig_HI HELLO-3.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\orig_HI_HELLO-4.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_3.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_4.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_5.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_6.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_7.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_8.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_9.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_10.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_11.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_12.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_13.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_14.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_15.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_16.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_17.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_18.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_19.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_20.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_21.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_22.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_23.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_24.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_25.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_26.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_27.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_28.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_29.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_30.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_31.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_32.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_33.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_34.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_35.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_36.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_37.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_38.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_39.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_40.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_41.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_42.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_43.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_44.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_45.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_46.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_47.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_48.jpg,HELLO_HI
dataset/train_aug\HELLO_HI\aug_49.jpg,HELLO_HI
dataset/train_aug\HELP\orig_HELP (1).jpg,HELP
dataset/train_aug\HELP\orig_HELP (10).jpg,HELP
dataset/train_aug\HELP\orig_HELP (12).jpg,HELP
